,id,type,y_index,y,centroid mean,rolloff mean,zero mean,rms mean,rms var,contrast mean,contrast var,mfcc1 mean,mfcc1 var,mfcc2 mean,mfcc2 var,mfcc3 mean,mfcc3 var,mfcc4 mean,mfcc4 var,mfcc5 mean,mfcc5 var,mel1 mean,mel1 var,mel2 mean,mel2 var,mel3 mean,mel3 var,mel4 mean,mel4 var,mel5 mean,mel5 var,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_var_1,chroma_var_2,chroma_var_3,chroma_var_4,chroma_var_5,chroma_var_6,bpm_second,bm_first,tempo_strength_second
9062,00097,classical,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1493.8671940356612,2780.1535247093025,0.08587201732073643,0.03673795238137245,0.0004658722609747201,13.502954484971143,14.080062597568492,-280.7232971191406,1135.1524658203125,122.74781036376953,229.9002227783203,-14.389437675476074,169.31793212890625,26.839752197265625,37.43880081176758,1.3714735507965088,62.676666259765625,1.4224838018417358,10.902981758117676,1.7728705406188965,36.96281051635742,0.4041520059108734,0.8781797885894775,0.27138105034828186,0.20258796215057373,0.12374790757894516,0.05186061933636665,0.3512279987335205,0.12102857232093811,0.23714207112789154,0.06519407778978348,0.2437070608139038,0.12441599369049072,0.11160668730735779,0.009920920245349407,0.3797023594379425,0.1482650339603424,0.19753365218639374,0.06691382825374603,198.76802884615384,103.359375,0.8782094023076458
9108,00098,classical,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1954.2078462717673,3782.599246002907,0.12362486373546512,0.02914167381823063,0.0003317199880257249,15.685044252581,18.33049246226849,-287.32220458984375,4966.021484375,101.6852798461914,303.78668212890625,-35.40531921386719,212.35850524902344,41.28630065917969,56.124794006347656,-12.778964042663574,127.67902374267578,0.6908469796180725,1.2097564935684204,0.22899070382118225,0.09789268672466278,0.410790354013443,0.42767420411109924,0.15188227593898773,0.10847386717796326,0.21646179258823395,0.17630259692668915,0.3983766436576843,0.12472321093082428,0.14398431777954102,0.01780901476740837,0.11254854500293732,0.028439247980713844,0.10277504473924637,0.010790910571813583,0.38790813088417053,0.0748126208782196,0.5828319191932678,0.12140995264053345,95.703125,184.5703125,0.6236504630787196
9154,00099,classical,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1523.9615514802863,3322.481433957122,0.08064513687015504,0.010495205409824848,4.259667093720054e-06,17.0226673270969,12.875840102010425,-378.86712646484375,478.19049072265625,126.52885437011719,155.998046875,-18.80739974975586,35.539085388183594,42.86992263793945,34.11700439453125,-14.259286880493164,57.136192321777344,0.07209786772727966,0.0015225023962557316,0.04866895452141762,0.0021750470623373985,0.02512338012456894,0.00037488946691155434,0.013988290913403034,0.00019806623458862305,0.004820334259420633,9.202462933899369e-06,0.30623146891593933,0.06299857050180435,0.3527801036834717,0.08375696837902069,0.3320232629776001,0.0732298344373703,0.35265904664993286,0.08035440742969513,0.39399436116218567,0.08033721894025803,0.22786852717399597,0.03551400825381279,89.10290948275862,95.703125,0.7231983703573195
9200,00000,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2797.4576340236263,6218.889216933139,0.10709484011627907,0.24850931763648987,0.0007047838880680501,23.766623938873487,23.714570731990104,-23.18185806274414,1015.3887329101562,70.27864837646484,341.3290100097656,3.824280023574829,237.20262145996094,28.336585998535156,135.9337615966797,13.75443172454834,111.3919906616211,42.52833557128906,202.42530822753906,11.462302207946777,91.96125030517578,7.539509296417236,62.4091796875,3.8367247581481934,21.245317459106445,4.152021408081055,17.99543571472168,0.28020572662353516,0.04145878180861473,0.42596057057380676,0.08530029654502869,0.3359419107437134,0.06899767369031906,0.36523863673210144,0.059641703963279724,0.369793564081192,0.08866926282644272,0.39176565408706665,0.05549158900976181,83.35433467741936,172.265625,0.746755916287653
9246,00001,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2938.1032605597657,6279.8081508902615,0.12697659278100776,0.23055298626422882,0.0004463877703528851,22.524966335252525,16.398355641514883,-8.01261043548584,360.6343994140625,62.70448303222656,92.96025848388672,-1.4425979852676392,148.4341278076172,28.130353927612305,60.766048431396484,9.97948932647705,73.69020080566406,33.76688003540039,134.69544982910156,9.291576385498047,48.51858139038086,8.875653266906738,102.62580108642578,4.451236248016357,14.686209678649902,3.01488995552063,5.6695756912231445,0.3149772584438324,0.036156125366687775,0.4145689606666565,0.06825286895036697,0.3186759650707245,0.038437798619270325,0.44664672017097473,0.09302796423435211,0.4163163900375366,0.09325913339853287,0.45414602756500244,0.056210823357105255,64.599609375,258.3984375,0.827820526261003
9292,00002,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2308.6347251086568,5189.794070221657,0.07419944585755814,0.1460726112127304,0.0015415005618706346,18.794254041175495,20.68485002746051,-120.66316986083984,1690.0965576171875,79.28492736816406,448.2696838378906,5.446060657501221,351.6778259277344,34.80856704711914,188.13955688476562,16.545127868652344,100.2164306640625,26.211936950683594,321.0394287109375,3.8869481086730957,33.61507797241211,2.312044858932495,31.32898712158203,1.476740837097168,13.764473915100098,1.0681830644607544,4.445695400238037,0.2620641589164734,0.08789984881877899,0.3233233094215393,0.114802785217762,0.25199177861213684,0.07458556443452835,0.252808541059494,0.07118216902017593,0.36322125792503357,0.13469624519348145,0.2624703347682953,0.08089163154363632,161.4990234375,83.35433467741936,0.7085236334197129
9338,00003,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2174.2788937573296,4348.7722565406975,0.10254474018895349,0.20434953272342682,0.0019204968120902777,22.20811800741957,19.226326926515004,-57.79322814941406,1335.859619140625,95.75822448730469,825.2319946289062,-10.107556343078613,414.9566955566406,41.010066986083984,193.09556579589844,14.011646270751953,133.19845581054688,32.96586608886719,309.3124084472656,14.668277740478516,175.05014038085938,4.978879451751709,50.54503631591797,2.787414073944092,20.518741607666016,2.6267940998077393,12.523576736450195,0.30525729060173035,0.06001269444823265,0.35709139704704285,0.05788189917802811,0.6219174861907959,0.13346610963344574,0.3442487120628357,0.04153478145599365,0.33076441287994385,0.07000607997179031,0.2334514558315277,0.039155006408691406,78.30255681818181,161.4990234375,0.7128618658842933
9384,00004,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2966.395118489752,6351.652264262355,0.12416348716085271,0.2094317227602005,0.0008008579025045037,22.335775198561734,17.465229295385843,-20.761503219604492,380.91522216796875,62.93455505371094,156.6251220703125,2.3193070888519287,161.80445861816406,30.726398468017578,92.40510559082031,6.979151725769043,62.26346969604492,30.076038360595703,153.0604705810547,10.020896911621094,72.3289794921875,5.940426826477051,31.05500030517578,3.071244955062866,15.588995933532715,2.0939841270446777,4.847421646118164,0.31333744525909424,0.041449688374996185,0.23253898322582245,0.03913189843297005,0.21877016127109528,0.0362929068505764,0.3611828088760376,0.056241802871227264,0.5384660959243774,0.12137962132692337,0.35501113533973694,0.051487620919942856,58.72691761363637,234.90767045454547,0.7785846408335437
9430,00005,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2927.078249961189,6171.399323219477,0.1364201035610465,0.20400409400463104,0.0014578384580090642,21.50867648185785,21.1237378812267,-24.646638870239258,756.7655029296875,62.36984634399414,254.13629150390625,-7.792202472686768,234.5809326171875,28.54895782470703,132.3933563232422,10.945127487182617,80.923828125,22.874849319458008,151.35311889648438,7.878536701202393,64.39225006103516,6.552743434906006,59.31130599975586,3.090059995651245,13.784214973449707,3.8029282093048096,11.43941879272461,0.44223326444625854,0.08798898756504059,0.413974404335022,0.0709119364619255,0.4974510073661804,0.10397174209356308,0.365549236536026,0.06096433848142624,0.439434289932251,0.09380744397640228,0.353386789560318,0.06380041688680649,86.1328125,129.19921875,0.7685250881580998
9476,00006,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2800.3097150449885,6003.557185683139,0.12849442829457364,0.21458487212657928,0.0015944911865517497,21.85416643521363,19.80568759153456,-23.11330223083496,591.9331665039062,71.34382629394531,429.9260559082031,1.3757745027542114,273.3339538574219,24.45509910583496,136.86395263671875,16.348522186279297,155.95460510253906,33.9478874206543,252.30111694335938,10.293865203857422,59.2156982421875,6.87939977645874,53.556007385253906,3.262129783630371,10.828170776367188,2.7229201793670654,5.740734100341797,0.388971745967865,0.07906943559646606,0.32375213503837585,0.04694194719195366,0.47648414969444275,0.08864738047122955,0.4026734232902527,0.07779653370380402,0.45230069756507874,0.05217829346656799,0.6431798934936523,0.09018674492835999,234.90767045454547,215.33203125,0.8161840322835167
9522,00007,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2897.6493750680593,6398.474461755087,0.1128433109253876,0.2442680150270462,0.0006401071441359818,24.044367627538794,16.979481360319273,-20.83030891418457,802.9517211914062,64.9316177368164,337.162353515625,6.7586870193481445,194.09548950195312,26.352689743041992,115.19056701660156,11.67098331451416,95.4879150390625,40.020999908447266,137.91168212890625,11.305731773376465,131.4753875732422,4.7736592292785645,33.611454010009766,3.2909421920776367,13.168062210083008,3.1024160385131836,10.1570463180542,0.47522416710853577,0.07727015763521194,0.42946359515190125,0.09854448586702347,0.386588454246521,0.0797545462846756,0.5210808515548706,0.092733234167099,0.3620149493217468,0.06982550770044327,0.3858430087566376,0.08401036262512207,103.359375,215.33203125,0.7552368917445744
9568,00008,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2507.660302536605,5482.119821947675,0.10483966206395348,0.2742309272289276,0.0010194655042141676,23.677364759463277,17.347971861962996,-19.611494064331055,522.4782104492188,76.62141418457031,368.1919250488281,-4.824621677398682,158.07691955566406,32.22810363769531,153.5592041015625,7.67169713973999,120.38631439208984,52.42554473876953,422.6315002441406,15.471184730529785,144.11083984375,8.808976173400879,100.1041488647461,5.155765533447266,19.533567428588867,5.390945911407471,21.00624656677246,0.354854941368103,0.0609620101749897,0.36320608854293823,0.10078635066747665,0.26729652285575867,0.04428403824567795,0.32204070687294006,0.0630197823047638,0.48327305912971497,0.1339683085680008,0.37963515520095825,0.07933513075113297,135.99917763157896,129.19921875,0.764691270792476
9614,00009,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",3191.840683364459,6926.547056686047,0.15687530281007753,0.23660524189472198,0.0013404840137809515,20.335533456542024,17.555518792428686,12.199357986450195,189.87037658691406,58.9537239074707,144.01031494140625,0.907035231590271,182.93777465820312,26.754013061523438,118.65394592285156,9.259147644042969,75.7630844116211,37.50326156616211,308.46356201171875,13.293411254882812,69.0545425415039,7.789812088012695,23.967784881591797,3.614409923553467,6.9572672843933105,4.146050930023193,7.895895481109619,0.34338876605033875,0.06790957599878311,0.33005398511886597,0.03988271951675415,0.4929008483886719,0.07385022938251495,0.2813522517681122,0.02746417559683323,0.3550170958042145,0.060181841254234314,0.43189895153045654,0.07874687016010284,95.703125,184.5703125,0.8554461953177624
9660,00010,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1860.2708179098786,3766.900038608285,0.07637740734011628,0.07472445070743561,0.0011199683649465442,22.70199076717979,28.054952244212384,-197.7728729248047,4256.41552734375,106.54205322265625,937.534912109375,-4.430271148681641,579.219970703125,37.637752532958984,320.1326904296875,-0.8584983944892883,299.5575866699219,6.1753249168396,32.60844802856445,3.3496530055999756,21.30899429321289,1.9629254341125488,33.8818473815918,0.8566721081733704,10.924792289733887,0.37885284423828125,1.863852620124817,0.35415294766426086,0.1256079226732254,0.24439720809459686,0.0630270317196846,0.2504343092441559,0.08640291541814804,0.2351992130279541,0.05834196135401726,0.366320937871933,0.12697085738182068,0.3170548677444458,0.10471964627504349,234.90767045454547,80.74951171875,0.64124445221682
9706,00011,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2836.3476079658376,6044.161462118459,0.10983110767926356,0.07850491255521774,0.0018265420803800225,22.789913708074543,35.548606345298474,-199.13345336914062,5359.1171875,61.265663146972656,1405.12548828125,9.976459503173828,550.0980834960938,23.41836929321289,239.62832641601562,10.2926025390625,230.27957153320312,4.608870983123779,35.658470153808594,2.4087092876434326,12.8859224319458,2.5253899097442627,26.34345245361328,1.666456937789917,29.045530319213867,0.924441397190094,9.757355690002441,0.24778582155704498,0.06906717270612717,0.2590268850326538,0.07128988206386566,0.40780529379844666,0.1387590914964676,0.26746320724487305,0.06652182340621948,0.268965482711792,0.08856304734945297,0.24903711676597595,0.06503880769014359,57.421875,117.45383522727273,0.6099782790267309
9752,00012,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1668.3838062692448,3442.3913290334303,0.0640625,0.12689584493637085,0.0019770723301917315,23.518927698056512,27.76314578134637,-141.000732421875,1982.3677978515625,123.8604736328125,1159.02734375,-2.450221538543701,335.0852355957031,28.01007080078125,219.49632263183594,0.03960282728075981,202.75399780273438,21.165876388549805,322.5980529785156,11.464364051818848,169.74867248535156,2.902156352996826,34.95821762084961,1.2106002569198608,4.964107513427734,0.6219393014907837,1.2041339874267578,0.42987945675849915,0.13724744319915771,0.2763846218585968,0.056536443531513214,0.2670186460018158,0.0758076086640358,0.21676169335842133,0.048712123185396194,0.35914501547813416,0.11871685832738876,0.39282602071762085,0.12690280377864838,86.1328125,89.10290948275862,0.7226398620092208
9798,00013,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2813.32146168891,6065.786473473837,0.1295826520106589,0.0799572765827179,0.0011067937593907118,21.500575716248925,20.540735769039195,-126.16264343261719,2084.4736328125,77.60336303710938,537.8734741210938,3.166811227798462,350.0874938964844,19.973041534423828,106.70528411865234,10.863739967346191,172.83718872070312,3.6813457012176514,7.636170864105225,2.2150614261627197,20.813508987426758,4.276392459869385,131.850830078125,1.1156920194625854,6.307449817657471,1.1371251344680786,4.729862213134766,0.2769268751144409,0.05538671836256981,0.3704029619693756,0.0942750945687294,0.29022955894470215,0.06377575546503067,0.2686963975429535,0.042217593640089035,0.5380616188049316,0.12695132195949554,0.36433014273643494,0.06591736525297165,123.046875,258.3984375,0.7387027861512724
9844,00014,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2949.9929616980653,6566.116290425145,0.12449203609496123,0.09271404892206192,0.001055089640431106,22.70396397048645,23.282482503860084,-124.70462799072266,2327.793701171875,72.57585906982422,591.2000732421875,16.72395896911621,310.42230224609375,18.248014450073242,180.4945526123047,12.228700637817383,121.17692565917969,8.498209953308105,64.81327056884766,2.905766248703003,16.011634826660156,1.8970377445220947,9.817638397216797,1.0228468179702759,4.3711838722229,0.5946270823478699,1.347161054611206,0.24963797628879547,0.03921904042363167,0.43768414855003357,0.09672410786151886,0.4278244078159332,0.10002846270799637,0.375956654548645,0.08057250827550888,0.47554606199264526,0.11818994581699371,0.32922086119651794,0.06560942530632019,67.99958881578948,135.99917763157896,0.6968999756071366
9890,00015,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1960.3810428032562,4210.692678052325,0.0942924085513566,0.1047588512301445,0.000668636872433126,25.27220141176628,19.861690923503037,-116.08793640136719,2439.388671875,111.66014862060547,827.8153076171875,-5.24294376373291,329.09100341796875,33.98584747314453,98.2095718383789,-12.446255683898926,109.46285247802734,13.961435317993164,63.246028900146484,5.01233434677124,13.288619995117188,2.1282870769500732,3.5623364448547363,0.7592534422874451,0.7470105886459351,0.5579349398612976,0.5772414803504944,0.3380369544029236,0.06870965659618378,0.3181709349155426,0.06975315511226654,0.3778935372829437,0.04307037591934204,0.7598410248756409,0.08182590454816818,0.3647870123386383,0.03052472323179245,0.3038341701030731,0.0814458355307579,143.5546875,287.109375,0.7375637867019301
9936,00016,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1425.2141358612516,2879.7654546693316,0.060071084665697674,0.0796763002872467,0.0007485070964321494,25.159901577033175,17.92985634613574,-210.2708282470703,3332.855712890625,139.6232147216797,820.8112182617188,-16.869461059570312,800.2943725585938,58.029300689697266,204.3793182373047,-9.63967514038086,233.31204223632812,8.262777328491211,27.61585235595703,4.9870924949646,42.834659576416016,0.8896128535270691,5.720751762390137,0.6064817309379578,2.6495161056518555,0.33083677291870117,0.6188358068466187,0.4794529974460602,0.1405857354402542,0.2396644800901413,0.039078254252672195,0.19935083389282227,0.06496219336986542,0.15113240480422974,0.04104527458548546,0.3220314681529999,0.05797477439045906,0.6177667379379272,0.12947414815425873,103.359375,215.33203125,0.6654305005856533
9982,00017,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1468.8352892622502,2964.8466456213664,0.06375893289728682,0.08876713365316391,0.00034569582203403115,22.172122231764824,25.587245565569102,-171.3551788330078,3332.178955078125,137.40406799316406,1054.5997314453125,7.988483428955078,128.7002410888672,28.551786422729492,93.01168060302734,2.734868288040161,144.3032989501953,10.374014854431152,37.60982131958008,3.9121408462524414,9.95712947845459,1.0172035694122314,0.8842406272888184,0.3438495993614197,0.1480100005865097,0.13099798560142517,0.011068927124142647,0.24331817030906677,0.037313081324100494,0.3840503692626953,0.07217424362897873,0.5573092699050903,0.11867952346801758,0.34575125575065613,0.04231501743197441,0.4229477047920227,0.1192575991153717,0.2814842164516449,0.04335650056600571,43.79634533898305,86.1328125,0.7377470000350369
10028,00018,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2068.1563510616347,4096.057583121366,0.095556640625,0.09683845192193985,0.001010322943329811,22.224742340973577,21.610979351124296,-131.1332550048828,1982.99267578125,103.03056335449219,535.896484375,-11.523159980773926,334.630615234375,17.756772994995117,163.54615783691406,17.003313064575195,159.83526611328125,8.867738723754883,32.727664947509766,2.1765968799591064,7.703895092010498,2.1092286109924316,13.917647361755371,1.6297321319580078,8.425115585327148,1.2999335527420044,3.605821132659912,0.5727455019950867,0.1149512454867363,0.3632377088069916,0.04558049142360687,0.31298545002937317,0.09030792117118835,0.262398362159729,0.060507651418447495,0.3611065447330475,0.060416027903556824,0.5153706073760986,0.11758002638816833,57.421875,86.1328125,0.7159244881193303
10074,00019,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1138.655268699109,2117.231331758721,0.050980347625968994,0.08221632242202759,0.003207614179700613,22.947807846061224,29.157871159848987,-255.95082092285156,5276.9677734375,163.10690307617188,875.316650390625,-22.889854431152344,727.4142456054688,26.93364906311035,378.4275817871094,15.31037712097168,244.38790893554688,10.166985511779785,230.2309112548828,3.8479888439178467,59.542659759521484,1.4195600748062134,16.70048713684082,1.1019560098648071,11.841282844543457,0.9396196007728577,6.2111639976501465,0.379328191280365,0.12867741286754608,0.25754934549331665,0.05861613526940346,0.28752824664115906,0.09784702211618423,0.24422822892665863,0.05710244178771973,0.3324289619922638,0.09531258046627045,0.2946668863296509,0.08635994046926498,43.06640625,83.35433467741936,0.5124927673928447
10120,00020,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2410.8845850640873,5219.356320403343,0.08694434350775193,0.10526406764984131,0.000989004853181541,22.315960807554646,20.5890689713645,-161.0706329345703,5355.78662109375,74.6368179321289,1364.4085693359375,22.435766220092773,259.6982421875,46.03849411010742,394.0535583496094,5.256079196929932,231.4495086669922,11.449808120727539,47.7357063293457,2.080028533935547,5.247525215148926,0.9801033139228821,2.609649419784546,0.9166647791862488,3.8636889457702637,0.424362450838089,0.5997248291969299,0.3176431357860565,0.08464889973402023,0.31290194392204285,0.06392809748649597,0.47061359882354736,0.10858691483736038,0.3931439518928528,0.08627761900424957,0.32485702633857727,0.07660556584596634,0.37545403838157654,0.0976981446146965,103.359375,215.33203125,0.6244991926000184
10166,00021,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1040.103363077731,1937.1620071765988,0.04527199915213178,0.10998450219631195,0.0016739900456741452,26.51216306708491,19.950057122771877,-209.4884033203125,2703.21240234375,167.31417846679688,455.8821716308594,-20.924619674682617,340.45672607421875,36.86005401611328,321.62774658203125,10.412298202514648,291.5781555175781,17.703758239746094,184.49949645996094,6.56486701965332,76.659912109375,1.3739906549453735,8.265092849731445,0.6730413436889648,2.277230978012085,0.5048444867134094,1.175530195236206,0.3576239049434662,0.13353155553340912,0.22808152437210083,0.05928969383239746,0.22630955278873444,0.0860937163233757,0.17718780040740967,0.04223307967185974,0.28715750575065613,0.08508273214101791,0.3138585388660431,0.10002277046442032,54.978390957446805,112.34714673913044,0.671990070037993
10212,00022,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1718.1212730025247,3444.102300599564,0.06800697977228683,0.07510512322187424,0.0010256025707349181,23.80007227876746,16.431027244289066,-195.0808563232422,3122.3583984375,114.33442687988281,439.8744812011719,-0.0016079215565696359,447.2142333984375,38.17144012451172,253.30764770507812,11.330121994018555,285.7700500488281,6.974303722381592,42.91801071166992,5.190726280212402,101.96820831298828,0.5336467027664185,1.2016063928604126,0.2456001192331314,0.24630355834960938,0.2922520339488983,0.522244930267334,0.26857560873031616,0.057827893644571304,0.2945117950439453,0.09339045733213425,0.3211250603199005,0.07258258014917374,0.44046550989151,0.13424143195152283,0.31392908096313477,0.06812021136283875,0.23071952164173126,0.06180230528116226,63.02400914634146,61.5234375,0.6273291191577489
10258,00023,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1496.6587872379523,3056.0622956031975,0.03550599563953488,0.03877818211913109,0.0004646521992981434,26.927971057556547,27.269813692003346,-353.2105712890625,6483.01025390625,110.63567352294922,801.042236328125,32.833740234375,701.8229370117188,24.165679931640625,275.96588134765625,18.756874084472656,232.31011962890625,2.3542985916137695,7.284847259521484,0.4918922185897827,1.9117369651794434,0.1708715409040451,0.5034690499305725,0.06651458889245987,0.12720222771167755,0.036769695580005646,0.060284435749053955,0.30566662549972534,0.10488881915807724,0.2293792963027954,0.06093376874923706,0.2528017461299896,0.10385967046022415,0.24687954783439636,0.07019539177417755,0.3372190296649933,0.0728430449962616,0.5535060167312622,0.17295707762241364,172.265625,80.74951171875,0.5242828427676084
10304,00024,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1739.7894061900322,3426.7755836664246,0.08250249818313954,0.09663987159729004,0.0016839412273839116,22.21978138012014,29.651813372964416,-199.93316650390625,5593.24365234375,109.095703125,1616.72509765625,-5.506815433502197,317.59210205078125,48.1375617980957,237.1900177001953,1.1856528520584106,384.8406677246094,10.691400527954102,186.8360595703125,5.70574951171875,104.57388305664062,1.8478460311889648,11.635589599609375,1.7278435230255127,9.715814590454102,0.8951475620269775,3.301652193069458,0.5186669230461121,0.15380029380321503,0.2770921289920807,0.06379323452711105,0.2016497403383255,0.05624714493751526,0.20690160989761353,0.07290413230657578,0.21534688770771027,0.059889741241931915,0.20544826984405518,0.08039676398038864,63.02400914634146,64.599609375,0.6133764243307255
10350,00025,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1566.7121903365826,3191.7882449127906,0.057342387354651164,0.07994361966848373,0.0011336361058056355,23.447545552106984,25.088022828616786,-200.4064483642578,4023.38916015625,119.59097290039062,996.8153076171875,-3.622997760772705,306.7212219238281,31.93356704711914,272.33782958984375,9.909809112548828,202.69863891601562,8.643622398376465,52.463748931884766,2.1698195934295654,14.462759971618652,1.151297926902771,9.950432777404785,0.5148327946662903,1.6492024660110474,0.49277645349502563,2.0598323345184326,0.3727361559867859,0.09479805082082748,0.32568788528442383,0.0769089013338089,0.3536025285720825,0.09269515424966812,0.32748672366142273,0.06543239951133728,0.38161200284957886,0.11067792028188705,0.24915648996829987,0.05352422595024109,143.5546875,71.77734375,0.5990514433319883
10396,00026,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1270.0356759217766,2497.718023255814,0.054871078609496124,0.1005251407623291,0.0013107301201671362,22.193872967539036,27.23529148399074,-194.35092163085938,3128.9658203125,151.84970092773438,977.42333984375,-3.0474483966827393,405.8247375488281,29.47038459777832,331.239013671875,9.095538139343262,291.2220458984375,11.817009925842285,79.53585052490234,3.73994779586792,18.433319091796875,1.524845004081726,7.573307514190674,0.6641557812690735,1.3886821269989014,0.29977408051490784,0.308643102645874,0.34089428186416626,0.08229616284370422,0.300162136554718,0.05140165612101555,0.4788481593132019,0.1253439038991928,0.29171913862228394,0.046459347009658813,0.24048005044460297,0.058633457869291306,0.19397492706775665,0.033319029957056046,103.359375,53.8330078125,0.5683043496185018
10442,00027,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2013.3218676780084,3910.204340025436,0.09745298873546511,0.11664170771837234,0.0010390690295025706,29.741358668287116,23.881424713048517,-100.60416412353516,1933.6744384765625,106.90573120117188,445.16351318359375,-27.17163848876953,572.6624145507812,29.079545974731445,236.40733337402344,5.042586326599121,222.4169158935547,12.1437349319458,65.24390411376953,5.416051864624023,26.296884536743164,3.1254124641418457,17.289295196533203,1.9984852075576782,8.437442779541016,1.858520746231079,6.823991775512695,0.2673497796058655,0.051759395748376846,0.3644699454307556,0.08760906755924225,0.3317526578903198,0.07045065611600876,0.4008731245994568,0.04715839773416519,0.5937950015068054,0.10718673467636108,0.39396122097969055,0.05980497971177101,95.703125,184.5703125,0.7041604728165044
10488,00028,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1472.8321115131307,2922.906976744186,0.05978682170542635,0.09421531856060028,0.0009501975728198886,27.658875667419707,36.63772420098112,-169.12982177734375,1607.350341796875,132.87136840820312,334.7182312011719,-13.480005264282227,267.89202880859375,31.19780158996582,161.5392608642578,6.339025497436523,162.08226013183594,10.843610763549805,59.780147552490234,4.5686869621276855,33.474205017089844,1.345168113708496,4.5238752365112305,0.5695623159408569,0.9358000755310059,0.49837225675582886,0.72385573387146,0.22496403753757477,0.06489972025156021,0.3447352647781372,0.08728556334972382,0.41399285197257996,0.10739099979400635,0.27135857939720154,0.05544046312570572,0.3381713926792145,0.11281485110521317,0.3250252306461334,0.07661531120538712,172.265625,89.10290948275862,0.7201640190962383
10534,00029,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1213.985603572213,2274.2818291242734,0.05416136749031008,0.11712868511676788,0.0020295854192227125,20.990241416690814,24.470999363047373,-171.29873657226562,2248.009765625,160.47097778320312,614.7388305664062,-17.760543823242188,482.357666015625,30.550952911376953,176.11692810058594,7.525345325469971,185.36009216308594,15.980141639709473,148.22845458984375,11.207040786743164,167.81187438964844,3.002833843231201,24.985410690307617,0.9765508770942688,3.461468458175659,0.9140884280204773,6.302164554595947,0.26981186866760254,0.06771709769964218,0.3944551348686218,0.1146802306175232,0.31743115186691284,0.06598477810621262,0.37501955032348633,0.12150589376688004,0.32292187213897705,0.06289175152778625,0.4377833604812622,0.13288645446300507,92.28515625,184.5703125,0.7018114149407249
10580,00030,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1240.2461634785557,2410.9842841569766,0.04281999454941861,0.07970329374074936,0.0021650181151926517,25.29296340652429,21.138356132480563,-277.0463562011719,3857.579345703125,128.28562927246094,885.01220703125,42.42896270751953,287.2896423339844,37.68892288208008,99.78189086914062,12.807063102722168,121.46456146240234,12.900421142578125,427.1399841308594,6.667235851287842,93.58618927001953,0.5490637421607971,1.4567443132400513,0.07728184759616852,0.0611763522028923,0.03676728159189224,0.008413029834628105,0.047675542533397675,0.005296947900205851,0.13044828176498413,0.0272233746945858,0.3479422926902771,0.14232809841632843,0.17626243829727173,0.022667307406663895,0.22994612157344818,0.13787804543972015,0.14544807374477386,0.027162276208400726,52.734375,151.99908088235293,0.5388808478421943
